car-type,car-id,total_visit,total_stay_duration,total_stops,total_num_generalgate,total_num_rangerstop,total_num_camping,total_num_rangerbase,total_num_gate
3,20155704055714-605,1,1.6175,16,8,4,2,0,0
3,20155704065747-318,1,0.545,6,2,2,0,0,0
3,20155704085706-777,1,147.2913888888889,6,2,0,2,0,0
3,20155705045737-959,1,0.8447222222222223,11,5,2,2,0,0
3,20155705065750-793,1,0.5172222222222222,3,1,0,0,0,0
3,20155705125721-407,1,118.93944444444445,11,5,2,2,0,0
3,20155708025703-505,1,89.12805555555556,17,9,4,2,0,0
3,20155708085739-530,1,1.8044444444444445,17,9,4,2,0,0
3,20155708095706-36,1,0.44916666666666666,6,2,2,0,0,0
3,20155708095755-9,1,1.5216666666666667,12,6,2,2,0,0
3,20155709025743-69,1,0.8975,8,4,2,0,0,0
3,20155709055721-587,1,1.0238888888888888,9,5,2,0,0,0
3,20155709075707-596,1,1.8052777777777778,11,5,2,2,0,0
3,20155709095715-337,1,77.38138888888889,7,3,0,2,0,0
3,20155710055728-180,1,17.786944444444444,6,2,0,2,0,0
3,20155711025756-499,1,66.13972222222222,12,6,2,2,0,0
3,20155711035748-460,1,27.00027777777778,12,6,2,2,0,0
3,20155711105706-320,1,0.5136111111111111,4,2,0,0,0,0
3,20155712035738-767,1,283.6511111111111,10,4,2,2,0,0
3,20155712035748-245,1,0.6061111111111112,4,2,0,0,0,0
3,20155713125711-0,1,0.5694444444444444,4,2,0,0,0,0
3,20155714025739-233,1,0.5575000000000001,6,2,2,0,0,0
3,20155716015702-925,1,194.46555555555557,14,6,4,2,0,0
3,20155716015705-26,1,104.6325,12,6,2,2,0,0
3,20155719015711-659,1,0.5030555555555556,3,1,0,0,0,0
3,20155719025743-55,1,1.6158333333333332,14,6,4,2,0,0
3,20155719085748-372,1,1.2136111111111112,11,5,2,2,0,0
3,20155720065705-406,1,0.8769444444444444,6,2,0,2,0,0
3,20155720065710-37,1,0.39916666666666667,2,0,0,0,0,0
3,20155721125741-39,1,0.9927777777777778,7,3,0,2,0,0
3,20155723075734-12,1,0.5047222222222222,4,2,0,0,0,0
3,20155724015737-87,1,77.29833333333333,6,2,0,2,0,0
3,20155724075753-122,1,0.8822222222222222,7,3,2,0,0,0
3,20155725035758-59,1,67.09055555555555,12,6,2,2,0,0
3,20155726045746-126,1,0.7325,6,2,2,0,0,0
3,20155726065746-437,1,32.506388888888885,11,5,2,2,0,0
3,20155726075705-55,1,0.37583333333333335,2,0,0,0,0,0
3,20155726105718-69,1,83.06388888888888,7,3,0,2,0,0
3,20155727045735-743,1,28.143055555555556,7,3,0,2,0,0
3,20155728045750-240,1,1.1391666666666667,8,4,2,0,0,0
3,20155728085725-973,1,0.3763888888888889,2,0,0,0,0,0
3,20155729015739-338,1,1.5227777777777778,14,6,4,2,0,0
3,20155729095756-876,1,36.31444444444444,7,3,0,2,0,0
3,20155730045759-380,1,1.3069444444444445,11,5,2,2,0,0
3,20155803035851-140,1,1.1558333333333333,11,5,2,2,0,0
3,20155803045848-101,1,49.03638888888889,5,1,0,2,0,0
3,20155803065823-477,1,0.5386111111111112,4,2,0,0,0,0
3,20155803085804-911,1,32.455555555555556,10,4,2,2,0,0
3,20155803095829-960,1,50.15111111111111,5,1,0,2,0,0
3,20155804035844-100,1,91.28555555555556,11,5,2,2,0,0
3,20155804045852-111,1,1.8991666666666667,16,8,4,2,0,0
3,20155804085805-14,1,1.3552777777777778,11,5,2,2,0,0
3,20155804095839-242,1,30.913611111111113,11,5,2,2,0,0
3,20155805085848-703,1,35.42138888888889,11,5,2,2,0,0
3,20155806025837-218,1,0.4,2,0,0,0,0,0
3,20155806065852-717,1,125.43694444444442,12,6,2,2,0,0
3,20155806065854-345,1,5.864166666666667,12,4,4,2,0,0
3,20155807035829-958,1,0.8711111111111111,7,3,2,0,0,0
3,20155807095823-910,1,78.66527777777777,13,7,2,2,0,0
3,20155808055803-655,1,0.36583333333333334,2,0,0,0,0,0
3,20155808075842-527,1,35.19083333333333,5,1,0,2,0,0
3,20155808075848-404,1,1.2058333333333333,7,3,0,2,0,0
3,20155810015814-86,1,125.6902777777778,7,3,0,2,0,0
3,20155810085841-250,1,0.6569444444444444,9,3,2,2,0,0
3,20155811045827-264,1,38.660555555555554,10,4,2,2,0,0
3,20155811075818-230,1,5.459444444444444,11,5,2,2,0,0
3,20155812015855-673,1,44.29083333333333,18,10,4,2,0,0
3,20155812125816-703,1,34.903055555555554,11,5,2,2,0,0
3,20155813025810-185,1,48.87277777777778,12,6,2,2,0,0
3,20155813045825-9,1,0.95,5,1,0,2,0,0
3,20155813105800-351,1,20.203333333333333,12,6,2,2,0,0
3,20155814035802-153,1,0.9138888888888889,6,2,2,0,0,0
3,20155814035817-335,1,0.44916666666666666,3,1,0,0,0,0
3,20155815115806-862,1,102.83444444444444,12,6,2,2,0,0
3,20155815115859-161,1,82.34583333333333,18,10,4,2,0,0
3,20155816045813-135,1,192.24555555555557,5,1,0,2,0,0
3,20155816075858-621,1,1.1572222222222222,8,4,2,0,0,0
3,20155817095851-242,1,22.836666666666666,12,6,2,2,0,0
3,20155818015801-284,1,0.94,9,3,2,2,0,0
3,20155818095825-524,1,0.4891666666666667,4,2,0,0,0,0
3,20155821025807-791,1,0.4175,3,1,0,0,0,0
3,20155821065833-503,1,85.80361111111111,17,9,4,2,0,0
3,20155821115832-823,1,1.7772222222222223,16,8,4,2,0,0
3,20155822095814-359,1,0.5091666666666667,7,3,2,0,0,0
3,20155822095852-890,1,0.5133333333333333,6,2,2,0,0,0
3,20155824085808-856,1,76.66277777777778,16,8,4,2,0,0
3,20155824105853-847,1,0.8919444444444444,8,4,2,0,0,0
3,20155824125808-342,1,0.5088888888888888,4,2,0,0,0,0
3,20155825015847-776,1,19.845,16,8,4,2,0,0
3,20155825075830-372,1,81.69083333333333,8,4,0,2,0,0
3,20155825095828-312,1,35.320833333333326,16,8,4,2,0,0
3,20155825115804-7,1,1.7538888888888888,12,6,2,2,0,0
3,20155825125841-294,1,2.141111111111111,18,10,4,2,0,0
3,20155826125821-822,1,21.709722222222222,12,6,2,2,0,0
3,20155827015856-404,1,49.27,7,3,0,2,0,0
3,20155829095814-906,1,46.47472222222222,11,5,2,2,0,0
3,20155830065855-504,1,49.00416666666667,14,6,4,2,0,0
3,20155831125800-301,1,0.475,3,1,0,0,0,0
3,20155902105925-30,1,47.79833333333333,13,7,2,2,0,0
3,20155903035925-197,1,1.781388888888889,11,5,2,2,0,0
3,20155903065939-454,1,39.089444444444446,14,6,4,2,0,0
3,20155903085959-441,1,0.5194444444444445,7,3,2,0,0,0
3,20155904015930-845,1,31.83,16,8,4,2,0,0
3,20155907045941-874,1,115.60277777777777,13,7,2,2,0,0
3,20155908115956-943,1,0.9666666666666667,8,4,2,0,0,0
3,20155909075931-597,1,97.15138888888889,12,6,2,2,0,0
3,20155910035914-610,1,64.80000000000001,9,3,2,2,0,0
3,20155910125924-417,1,0.5641666666666667,4,2,0,0,0,0
3,20155912065930-760,1,0.9097222222222222,8,4,2,0,0,0
3,20155913025927-438,1,20.11888888888889,11,5,2,2,0,0
3,20155914095944-772,1,1.8677777777777778,18,10,4,2,0,0
3,20155915055956-404,1,41.56666666666667,7,3,0,2,0,0
3,20155916085912-350,1,229.98111111111112,17,9,4,2,0,0
3,20155917015932-755,1,138.44916666666666,9,3,2,2,0,0
3,20155918045905-885,1,173.09055555555557,11,5,2,2,0,0
3,20155919075936-653,1,0.9919444444444444,7,3,2,0,0,0
3,20155919085937-643,1,104.32055555555557,7,3,0,2,0,0
3,20155919085948-945,1,51.665833333333325,6,2,0,2,0,0
3,20155920045908-558,1,2.038611111111111,17,9,4,2,0,0
3,20155923075941-191,1,34.35138888888889,10,4,2,2,0,0
3,20155924055932-773,1,0.3358333333333333,2,0,0,0,0,0
3,20155925075925-194,1,0.7872222222222223,9,3,2,2,0,0
3,20155926125915-298,1,98.55111111111111,9,3,2,2,0,0
3,20155926125956-991,1,237.43527777777777,16,8,4,2,0,0
3,20155929075906-108,1,1.5877777777777777,11,5,2,2,0,0
3,20160006080016-374,1,2.3722222222222222,17,9,4,2,0,0
3,20160010080032-192,1,0.4897222222222222,6,2,2,0,0,0
3,20160010110039-895,1,0.8258333333333333,6,2,2,0,0,0
3,20160012100010-326,1,1.1855555555555555,12,4,4,2,0,0
3,20160016020021-291,1,0.49972222222222223,6,2,2,0,0,0
3,20160027080023-595,1,1.0494444444444444,8,4,2,0,0,0
3,20160028020054-636,1,0.5116666666666667,4,2,0,0,0,0
3,20160102010124-415,1,73.08833333333334,11,5,2,2,0,0
3,20160109120154-984,1,151.72583333333333,6,2,0,2,0,0
3,20160115020108-603,1,0.9877777777777778,9,5,2,0,0,0
3,20160116090132-175,1,0.3325,2,0,0,0,0,0
3,20160117090159-132,1,0.4658333333333333,6,2,2,0,0,0
3,20160121020153-58,1,0.5775,4,2,0,0,0,0
3,20160122070136-607,1,0.4519444444444444,6,2,2,0,0,0
3,20160129100151-496,1,1.0425,9,5,2,0,0,0
3,20160215040244-531,1,0.7636111111111111,6,2,2,0,0,0
3,20160216070258-44,1,0.5897222222222223,4,2,0,0,0,0
3,20160216120217-89,1,0.7558333333333334,7,3,2,0,0,0
3,20160217020230-428,1,0.5283333333333333,3,1,0,0,0,0
3,20160218110253-636,1,0.9780555555555556,9,5,2,0,0,0
3,20160220070216-100,1,0.5327777777777778,9,3,2,2,0,0
3,20160220120245-802,1,1.1866666666666668,9,5,2,0,0,0
3,20160221110200-103,1,0.6230555555555556,4,2,0,0,0,0
3,20160226090202-887,1,0.37694444444444447,2,0,0,0,0,0
3,20160309050326-469,1,1.1180555555555556,9,5,2,0,0,0
3,20160313080303-229,1,0.45,3,1,0,0,0,0
3,20160315080311-109,1,0.9083333333333333,7,3,2,0,0,0
3,20160324080339-982,1,0.4483333333333333,6,2,2,0,0,0
3,20160331080347-624,1,1.3466666666666667,11,5,2,2,0,0
3,20160401060446-976,1,0.4677777777777778,3,1,0,0,0,0
3,20160405060439-730,1,4.447222222222222,11,5,2,2,0,0
3,20160408080432-291,1,1.1413888888888888,7,3,0,2,0,0
3,20160411030426-791,1,0.5755555555555556,6,2,2,0,0,0
3,20160416060402-233,1,0.6072222222222222,4,0,0,2,0,0
3,20160423010413-528,1,0.34,2,0,0,0,0,0
3,20160424050418-688,1,0.5577777777777778,6,2,2,0,0,0
3,20160425020435-506,1,0.37277777777777776,2,0,0,0,0,0
3,20160425030454-472,1,0.7938888888888889,6,2,2,0,0,0
3,20160425080453-147,1,1.023611111111111,8,4,2,0,0,0
3,20160514030537-832,1,0.785,6,2,2,0,0,0
3,20160519100537-577,1,1.4413888888888888,12,6,2,2,0,0
3,20160601040643-359,1,0.9583333333333334,9,5,2,0,0,0
3,20160603110609-981,1,1.448888888888889,13,7,2,2,0,0
3,20160611020625-594,1,0.8333333333333334,7,3,2,0,0,0
3,20160702110708-713,1,0.39944444444444444,2,0,0,0,0,0
3,20160709090715-818,1,0.42194444444444446,2,0,0,0,0,0
3,20160710090713-197,1,0.6025,4,2,0,0,0,0
3,20160713020730-122,1,0.4086111111111111,2,0,0,0,0,0
3,20160818120830-969,1,0.8233333333333334,7,3,2,0,0,0
3,20160819010850-199,1,0.9594444444444444,8,4,2,0,0,0
3,20160820070808-513,1,0.7955555555555556,6,2,2,0,0,0
3,20160823100817-643,1,0.5058333333333334,6,2,2,0,0,0
3,20160827030854-705,1,1.0119444444444445,9,5,2,1,0,0
3,20160909110951-610,1,0.5913888888888889,6,2,2,0,0,0
3,20160912030938-853,1,0.5833333333333334,4,2,0,0,0,0
3,20160916060937-727,1,0.5025,4,2,0,0,0,0
3,20160920040931-209,1,1.9769444444444444,16,8,4,2,0,0
3,20160926050914-318,1,0.4861111111111111,6,2,2,0,0,0
3,20160927120913-247,1,1.2005555555555556,11,5,2,2,0,0
3,20160928040927-911,1,0.43333333333333335,3,1,0,1,0,0
3,20160929100908-953,1,0.3422222222222222,2,0,0,0,0,0
3,20161010091000-835,1,71.54833333333333,18,10,4,2,0,0
3,20161011011030-821,1,0.5194444444444445,7,3,2,0,0,0
3,20161013011043-215,1,0.49722222222222223,4,2,0,0,0,0
3,20161018071050-497,1,0.9033333333333333,6,2,2,0,0,0
3,20161018111027-541,1,0.4527777777777778,3,1,0,0,0,0
3,20161024071032-806,1,0.3186111111111111,2,0,0,0,0,0
3,20161026121051-521,1,0.5308333333333334,6,2,2,0,0,0
3,20161101011144-757,1,0.755,7,3,2,0,0,0
3,20161101061108-407,1,0.5155555555555555,7,3,2,0,0,0
3,20161101121112-514,1,0.4955555555555556,7,3,2,0,0,0
3,20161102081152-833,1,0.3288888888888889,2,0,0,0,0,0
3,20161104071109-499,1,0.33055555555555555,2,0,0,0,0,0
3,20161114021103-936,1,0.9691666666666666,8,4,2,0,0,0
3,20161120041131-715,1,0.5244444444444445,7,3,2,0,0,0
3,20161127011115-81,1,0.7069444444444445,5,1,0,2,0,0
3,20161128121136-782,1,0.9347222222222222,9,5,2,0,0,0
3,20161205051258-519,1,92.71777777777778,6,2,0,2,0,0
3,20161205121247-772,1,0.33305555555555555,2,0,0,0,0,0
3,20161222111216-617,1,0.46194444444444444,6,2,2,0,0,0
3,20161224031200-129,1,0.5583333333333333,7,3,2,0,0,0
3,20161224071231-541,1,1.991111111111111,16,8,4,2,0,0
3,20161224081237-216,1,0.6363888888888889,4,2,0,0,0,0
3,20161227011220-388,1,0.7572222222222222,6,2,2,0,0,0
3,20161229101224-445,1,1.1144444444444443,9,5,2,1,0,0
3,20161306031357-729,1,0.5061111111111111,6,2,2,0,0,0
3,20161308031352-805,1,124.17972222222224,11,5,2,2,0,0
3,20161313061316-182,1,0.48583333333333334,7,3,2,0,0,0
3,20161313071319-481,1,1.2402777777777778,12,6,2,2,0,0
3,20161318061320-248,1,0.2861111111111111,2,0,0,0,0,0
3,20161319021325-931,1,1.3377777777777777,11,5,2,2,0,0
3,20161319081321-100,1,78.73972222222223,11,5,2,2,0,0
3,20161321021346-386,1,1.1241666666666668,9,5,2,0,0,0
3,20161326101356-112,1,0.5166666666666667,7,3,2,0,0,0
3,20161410101407-777,1,75.08722222222222,12,6,2,2,0,0
3,20161414041441-290,1,113.6225,7,3,0,2,0,0
3,20161424031445-539,1,0.7544444444444445,6,2,2,0,0,0
3,20161429081448-237,1,0.8422222222222222,7,3,2,0,0,0
3,20161430021441-440,1,0.45055555555555554,3,1,0,0,0,0
3,20161501071504-180,1,53.55361111111111,12,6,2,2,0,0
3,20161507041504-895,1,0.5213888888888889,7,3,2,0,0,0
3,20161511051510-450,1,0.4127777777777778,2,0,0,0,0,0
3,20161511121510-454,1,0.35388888888888886,2,0,0,0,0,0
3,20161512031554-290,1,0.8927777777777778,8,4,2,0,0,0
3,20161513011505-693,1,0.45361111111111113,6,2,2,0,0,0
3,20161518021532-823,1,0.6091666666666666,7,3,2,0,0,0
3,20161519011518-771,1,0.5355555555555556,4,2,0,0,0,0
3,20161528121510-136,1,0.2886111111111111,2,0,0,0,0,0
3,20161531051528-760,1,5.718333333333334,9,3,2,2,0,0
3,20161606071603-899,1,0.5386111111111112,3,1,0,0,0,0
3,20161611011606-516,1,1.0702777777777779,8,4,2,0,0,0
3,20161612081653-780,1,0.45861111111111114,3,1,0,0,0,0
3,20161615021657-872,1,21.914444444444445,13,7,2,2,0,0
3,20161703081731-671,1,0.4886111111111111,4,2,0,0,0,0
3,20161704121738-64,1,0.8702777777777778,7,3,2,0,0,0
3,20161709111701-190,1,0.43527777777777776,3,1,0,0,0,0
3,20161716011714-384,1,0.8994444444444445,8,4,2,0,0,0
3,20161716041753-984,1,0.8716666666666667,6,2,2,0,0,0
3,20161716091705-541,1,0.3813888888888889,2,0,0,0,0,0
3,20161727031755-278,1,0.8927777777777778,6,2,2,0,0,0
3,20161727111744-65,1,0.8841666666666667,7,3,2,0,0,0
3,20161729071744-236,1,0.7741666666666667,6,2,2,0,0,0
3,20161731021739-422,1,88.86222222222223,12,6,2,2,0,0
3,20161809121841-250,1,0.3575,2,0,0,0,0,0
3,20161816041853-629,1,0.6183333333333333,4,2,0,0,0,0
3,20161819041857-146,1,1.2233333333333334,11,5,2,2,0,0
3,20161820111852-968,1,0.5633333333333332,4,2,0,0,0,0
3,20161822121803-75,1,0.4280555555555556,3,1,0,0,0,0
3,20161823071825-24,1,0.8491666666666666,7,3,2,0,0,0
3,20161903061920-539,1,0.5327777777777778,6,2,2,0,0,0
3,20161904041910-911,1,0.9411111111111111,6,2,2,0,0,0
3,20161905031920-798,1,1.0969444444444445,9,5,2,0,0,0
3,20161908041958-524,1,0.9802777777777778,9,5,2,0,0,0
3,20161913021953-265,1,0.2941666666666667,2,0,0,0,0,0
3,20161914011922-702,1,0.5994444444444444,7,3,2,0,0,0
3,20161924091953-788,1,0.8947222222222222,7,3,2,0,0,0
3,20161927041946-363,1,29.04916666666666,16,8,4,2,0,0
3,20162004122059-411,1,1.1277777777777778,10,4,2,2,0,0
3,20162007102019-930,1,0.9213888888888889,9,5,2,0,0,0
3,20162012092036-487,1,2.6983333333333333,4,0,0,2,0,0
3,20162024072026-95,1,1.0680555555555555,8,4,2,0,0,0
3,20162101102134-434,1,52.70694444444445,10,4,2,2,0,0
3,20162104032146-897,1,52.36222222222222,6,2,0,2,0,0
3,20162118082141-424,1,3.94,4,0,0,2,0,0
3,20162121112102-624,1,0.3566666666666667,2,0,0,0,0,0
3,20162124072104-139,1,0.73,6,2,2,0,0,0
3,20162125082144-48,1,84.14555555555556,6,2,0,2,0,0
3,20162206082207-13,1,0.5761111111111111,7,3,2,0,0,0
3,20162217112223-491,1,1.0183333333333333,8,4,2,0,0,0
3,20162305022327-418,1,31.985,13,7,2,2,0,0
3,20162308022340-411,1,40.87583333333333,6,2,0,2,0,0
3,20162310112323-360,1,0.8983333333333333,7,3,2,0,0,0
3,20162312022308-329,1,0.9716666666666667,9,5,2,0,0,0
3,20162318072355-625,1,0.4925,6,2,2,0,0,0
3,20162322042325-864,1,0.5561111111111111,7,3,2,0,0,0
3,20162329092307-842,1,0.5430555555555556,6,2,2,0,0,0
3,20162402012407-652,1,0.42694444444444446,2,0,0,0,0,0
3,20162405042446-606,1,0.3477777777777778,2,0,0,0,0,0
3,20162408032458-477,1,1.7347222222222223,13,7,2,2,0,0
3,20162411102402-124,1,1.0033333333333334,8,4,2,0,0,0
3,20162417022444-162,1,0.45472222222222225,6,2,2,0,0,0
3,20162428082450-863,1,0.6222222222222222,4,2,0,0,0,0
3,20162428122454-147,1,0.33194444444444443,2,0,0,0,0,0
3,20162430052431-11,1,0.29305555555555557,2,0,0,0,0,0
3,20162507122541-536,1,0.33555555555555555,2,0,0,0,0,0
3,20162509052502-211,1,1.5894444444444444,13,7,2,2,0,0
3,20162515062523-829,1,1.1605555555555556,9,5,2,0,0,0
3,20162522122537-676,1,0.2941666666666667,2,0,0,0,0,0
3,20162601122656-125,1,0.9066666666666666,11,5,2,2,0,0
3,20162604032647-551,1,0.33916666666666667,2,0,0,0,0,0
3,20162605052652-992,1,1.0772222222222223,8,4,2,0,0,0
3,20162607062658-206,1,1.0391666666666666,10,4,2,2,0,0
3,20162612032624-207,1,0.49222222222222223,4,2,0,0,0,0
3,20162614122642-36,1,0.935,8,4,2,0,0,0
3,20162627032640-337,1,0.5183333333333333,4,2,0,0,0,0
3,20162629102630-517,1,0.9797222222222223,7,3,2,0,0,0
3,20162630012634-314,1,0.44083333333333335,3,1,0,0,0,0
3,20162701122721-624,1,120.6138888888889,18,10,4,2,0,0
3,20162703072745-492,1,0.9827777777777778,9,5,2,0,0,0
3,20162706102701-37,1,142.7536111111111,7,3,0,2,0,0
3,20162725032704-284,1,0.9427777777777778,9,5,2,0,0,0
3,20162729042749-245,1,0.5658333333333334,3,1,0,1,0,0
3,20162813052814-795,1,0.3375,2,0,0,0,0,0
3,20162814092854-973,1,0.3030555555555556,2,0,0,0,0,0
3,20162815032808-436,1,0.9425,9,5,2,0,0,0
3,20162816102841-907,1,1.23,11,5,2,2,0,0
3,20162823052815-66,1,0.9013888888888889,6,2,2,0,0,0
3,20162830032857-682,1,0.9094444444444445,7,3,2,0,0,0
3,20162831072830-636,1,0.36583333333333334,2,0,0,0,0,0
3,20162912042950-619,1,0.7833333333333333,6,2,2,0,0,0
3,20162914092905-971,1,1.0275,8,4,2,0,0,0
3,20162917102943-465,1,1.1280555555555556,8,4,2,0,0,0
3,20162921042944-446,1,16.743333333333332,11,5,2,2,0,0
3,20162921092949-311,1,0.9425,6,2,2,0,0,0
3,20162922062905-563,1,0.8080555555555555,6,2,2,0,0,0
3,20162924042929-726,1,0.3763888888888889,2,0,0,0,0,0
3,20163001013040-715,1,23.57611111111111,16,8,4,2,0,0
3,20163001083025-280,1,0.3422222222222222,2,0,0,0,0,0
3,20163005033050-696,1,0.4722222222222222,7,3,2,0,0,0
3,20163007043005-603,1,292.18805555555554,11,5,2,2,0,0
3,20163013083059-762,1,1.0863888888888888,8,4,2,0,0,0
3,20163015033038-295,1,0.29444444444444445,2,0,0,0,0,0
3,20163015063000-620,1,0.3188888888888889,2,0,0,0,0,0
3,20163016023052-843,1,0.8991666666666667,6,2,2,0,0,0
3,20163016033049-181,1,0.5272222222222223,4,2,0,0,0,0
3,20163016083020-721,1,0.30694444444444446,2,0,0,0,0,0
3,20163102013126-382,1,1.2002777777777778,9,5,2,0,0,0
3,20163106083119-771,1,3.4394444444444443,16,8,4,2,0,0
3,20163107063105-950,1,0.8394444444444444,7,3,2,0,0,0
3,20163108043103-996,1,45.9175,6,2,0,2,0,0
3,20163122113159-86,1,0.37694444444444447,2,0,0,0,0,0
3,20163125093105-325,1,0.5563888888888889,4,2,0,0,0,0
3,20163130073114-683,1,0.5202777777777777,6,2,2,0,0,0
3,20163204013256-351,1,1.4855555555555555,14,6,4,2,0,0
3,20163206093223-680,1,0.8327777777777777,6,2,2,0,0,0
3,20163213013208-976,1,0.7863888888888889,6,2,0,2,0,0
3,20163216033254-192,1,0.7316666666666667,4,0,0,2,0,0
3,20163225013259-584,1,0.5741666666666667,7,3,2,0,0,0
3,20163227123241-627,1,0.4077777777777778,2,0,0,0,0,0
3,20163231023226-256,1,0.94,9,5,2,0,0,0
3,20163301093320-883,1,1.3958333333333333,16,8,4,2,0,0
3,20163303063303-867,1,1.0275,9,5,2,0,0,0
3,20163307013313-179,1,0.8908333333333334,8,4,2,0,0,0
3,20163311113324-833,1,1.1097222222222223,8,4,2,0,0,0
3,20163312033343-964,1,0.8486111111111111,6,2,2,0,0,0
3,20163314053328-67,1,140.3213888888889,13,7,2,2,0,0
3,20163314053345-713,1,21.116944444444446,12,4,4,2,0,0
3,20163315023315-701,1,0.45472222222222225,6,2,2,0,0,0
3,20163318113338-329,1,0.465,3,1,0,0,0,0
3,20163320063338-186,1,1.0872222222222223,8,4,2,0,0,0
3,20163327093318-143,1,0.495,6,2,2,0,0,0
3,20163402063433-801,1,1.1819444444444445,9,5,2,0,0,0
3,20163403103449-145,1,21.433888888888887,16,8,4,2,0,0
3,20163403113455-110,1,0.7661111111111111,7,3,2,0,0,0
3,20163407073431-85,1,0.3572222222222222,2,0,0,0,0,0
3,20163409013407-472,1,0.9180555555555555,6,2,2,0,0,0
3,20163414033416-878,1,53.29361111111111,11,5,2,2,0,0
3,20163419063429-101,1,30.498333333333328,9,3,2,2,0,0
3,20163423103414-786,1,0.9338888888888889,9,5,2,0,0,0
3,20163427023424-31,1,0.9352777777777778,6,2,2,0,0,0
3,20163429103456-193,1,0.3516666666666667,2,0,0,0,0,0
3,20163502053547-68,1,0.8283333333333334,6,2,2,0,0,0
3,20163502073555-259,1,0.3252777777777778,2,0,0,0,0,0
3,20163502113558-127,1,0.5452777777777778,7,3,2,0,0,0
3,20163507043501-105,1,0.3611111111111111,2,0,0,0,0,0
3,20163508123547-905,1,0.5549999999999999,7,3,2,0,0,0
3,20163511043549-538,1,0.41083333333333333,2,0,0,0,0,0
3,20163512093528-91,1,2.1619444444444444,17,9,4,2,0,0
3,20163513083545-107,1,0.9505555555555556,6,2,2,0,0,0
3,20163514013507-488,1,0.4152777777777778,2,0,0,0,0,0
3,20163515083507-414,1,0.3322222222222222,4,0,0,2,0,0
3,20163516023533-877,1,0.47833333333333333,6,2,2,0,0,0
3,20163516093506-864,1,0.7694444444444445,7,3,2,0,0,0
3,20163518033527-216,1,0.5097222222222222,7,3,2,0,0,0
3,20163522073554-941,1,0.4127777777777778,3,1,0,0,0,0
3,20163527123512-831,1,1.1569444444444446,8,4,2,0,0,0
3,20163529023524-230,1,0.5391666666666667,6,2,2,0,0,0
3,20163601033627-516,1,0.5936111111111111,4,2,0,0,0,0
3,20163606053608-676,1,0.965,7,3,2,0,0,0
3,20163620073629-282,1,1.468888888888889,11,5,2,2,0,0
3,20163621123624-887,1,0.33555555555555555,2,0,0,0,0,0
3,20163627113603-588,1,0.5044444444444445,4,2,0,0,0,0
3,20163630103646-440,1,20.349166666666665,11,5,2,2,0,0
3,20163631043622-576,1,0.5183333333333333,6,2,2,0,0,0
3,20163631043649-38,1,0.595,4,2,0,0,0,0
3,20163701103737-379,1,1.7502777777777778,14,6,4,2,0,0
3,20163705063708-419,1,1.0569444444444445,8,4,2,0,0,0
3,20163718083715-219,1,0.5288888888888889,7,3,2,0,0,0
3,20163723083724-326,1,0.5044444444444445,6,2,2,0,0,0
3,20163724093730-240,1,24.362222222222222,10,4,2,2,0,0
3,20163803013806-300,1,0.9530555555555555,8,4,2,0,0,0
3,20163805083817-539,1,0.7819444444444444,7,3,2,0,0,0
3,20163808123826-359,1,0.3386111111111111,2,0,0,0,0,0
3,20163816023850-87,1,0.46194444444444444,3,1,0,0,0,0
3,20163823033831-688,1,0.4147222222222222,3,1,0,0,0,0
3,20163828023836-79,1,0.8411111111111111,6,2,2,0,0,0
3,20163904083945-275,1,0.9163888888888889,8,4,2,0,0,0
3,20163905103947-657,1,1.0275,8,4,2,0,0,0
3,20163909083952-107,1,127.19944444444444,11,5,2,2,0,0
3,20163909113942-242,1,0.3566666666666667,2,0,0,0,0,0
3,20163922113927-867,1,98.32972222222222,10,4,2,2,0,0
3,20163926023906-619,1,0.3263888888888889,2,0,0,0,0,0
3,20163926073934-815,1,0.4172222222222222,2,0,0,0,0,0
3,20163928063951-900,1,0.9686111111111111,7,3,2,0,0,0
3,20163928123903-96,1,0.4558333333333333,6,2,2,0,0,0
3,20163931093905-497,1,0.8511111111111112,7,3,2,0,0,0
3,20164002124012-600,1,1.9372222222222222,14,6,4,2,0,0
3,20164006104039-266,1,20.688055555555554,11,5,2,2,0,0
3,20164026094009-351,1,0.9877777777777778,9,5,2,0,0,0
3,20164027094055-570,1,0.835,7,3,2,0,0,0
3,20164027124056-129,1,0.5175,7,3,2,0,0,0
3,20164028104033-812,1,27.329722222222223,11,5,2,2,0,0
3,20164030114052-672,1,0.5286111111111111,7,3,2,0,0,0
3,20164101114139-473,1,224.4286111111111,11,5,2,2,0,0
3,20164105074141-834,1,0.43583333333333335,3,1,0,0,0,0
3,20164109014140-897,1,1.6783333333333332,16,8,4,2,0,0
3,20164124024135-223,1,26.79611111111111,5,1,0,2,0,0
3,20164207014227-413,1,0.8872222222222222,7,3,2,0,0,0
3,20164208054257-957,1,0.8402777777777778,7,3,2,0,0,0
3,20164219024211-144,1,0.5688888888888889,4,2,0,0,0,0
3,20164220114233-678,1,0.7822222222222223,7,3,2,0,0,0
3,20164222054243-411,1,20.52166666666667,12,6,2,2,0,0
3,20164223104254-292,1,0.6177777777777778,4,2,0,0,0,0
3,20164225064215-954,1,1.7002777777777778,16,8,4,2,0,0
3,20164304094348-428,1,0.9197222222222222,9,5,2,0,0,0
3,20164304124315-405,1,0.8036111111111112,6,2,2,0,0,0
